customer_id,first_name,last_name,email,phone,city,state,country,created_at
CUST-0502,Donald,Perez,donald.perez56@example.com,(339) 286-3248,Boston,MA,USA,2025-04-05
CUST-0503,Anthony,Ramirez,anthony.ramirez59@example.com,(912) 818-7974,Washington,DC,USA,2023-07-04
CUST-0504,Mark,Taylor,mark.taylor55@example.com,(765) 660-7303,Jacksonville,FL,USA,2023-08-20
CUST-0505,David,Wilson,david.wilson78@example.com,(207) 791-9161,Detroit,MI,USA,2023-08-31
CUST-0506,Jennifer,Taylor,jennifer.taylor35@example.com,(620) 759-7012,Los Angeles,CA,USA,2025-09-28
CUST-0507,John,Jackson,john.jackson62@example.com,(921) 577-2854,Denver,CO,USA,2024-05-08
CUST-0508,Jennifer,Williams,jennifer.williams19@example.com,(947) 948-9624,Oklahoma City,OK,USA,2025-03-08
CUST-0509,Thomas,Anderson,thomas.anderson67@example.com,(280) 735-2449,San Diego,CA,USA,2024-04-28
CUST-0510,Mary,White,mary.white85@example.com,(884) 279-9834,Denver,CO,USA,2023-11-16
CUST-0511,Joshua,Johnson,joshua.johnson44@example.com,(747) 997-1176,San Francisco,CA,USA,2024-04-09
CUST-0512,Steven,Lewis,steven.lewis61@example.com,(787) 951-6431,Columbus,OH,USA,2023-12-28
CUST-0513,Barbara,Martinez,barbara.martinez38@example.com,(371) 236-5981,Detroit,MI,USA,2025-03-14
CUST-0514,Andrew,Rodriguez,andrew.rodriguez8@example.com,(844) 684-3770,Denver,CO,USA,2023-02-22
CUST-0515,Patricia,Martinez,patricia.martinez95@example.com,(839) 227-5699,San Francisco,CA,USA,2023-03-26
CUST-0516,William,Taylor,william.taylor10@example.com,(484) 458-3171,Washington,DC,USA,2023-10-15
CUST-0517,Thomas,Ramirez,thomas.ramirez33@example.com,(214) 959-2827,Washington,DC,USA,2023-06-28
CUST-0518,Karen,Jackson,karen.jackson95@example.com,(354) 874-8317,Jacksonville,FL,USA,2025-04-07
CUST-0519,David,Rodriguez,david.rodriguez90@example.com,(441) 696-3962,Indianapolis,IN,USA,2025-06-01
CUST-0520,John,Hernandez,john.hernandez11@example.com,(348) 809-3525,San Francisco,CA,USA,2025-02-09
CUST-0521,Anthony,Harris,anthony.harris50@example.com,(443) 876-8211,Detroit,MI,USA,2024-10-14
CUST-0522,David,Miller,david.miller74@example.com,(951) 553-1890,Boston,MA,USA,2023-09-28
CUST-0523,Elizabeth,Clark,elizabeth.clark15@example.com,(253) 371-8602,Fort Worth,TX,USA,2024-05-02
CUST-0524,Charles,Thomas,charles.thomas96@example.com,(970) 745-4828,Fort Worth,TX,USA,2024-11-30
CUST-0525,Jennifer,Gonzalez,jennifer.gonzalez61@example.com,(468) 348-9690,Columbus,OH,USA,2023-01-13
CUST-0526,Charles,Sanchez,charles.sanchez58@example.com,(591) 894-6172,Indianapolis,IN,USA,2024-11-30
CUST-0527,John,Brown,john.brown69@example.com,(852) 562-8074,Washington,DC,USA,2025-07-29
CUST-0528,Mary,Ramirez,mary.ramirez35@example.com,(543) 476-5375,Houston,TX,USA,2023-09-19
CUST-0529,Mary,Jackson,mary.jackson51@example.com,(672) 991-4961,Detroit,MI,USA,2024-11-19
CUST-0530,Andrew,Harris,andrew.harris25@example.com,(732) 545-3947,Austin,TX,USA,2024-07-14
CUST-0531,James,Perez,james.perez2@example.com,(269) 212-7737,Houston,TX,USA,2024-06-21
CUST-0532,Michael,Perez,michael.perez58@example.com,(559) 424-5641,Dallas,TX,USA,2023-07-17
CUST-0533,John,Smith,john.smith80@example.com,(294) 258-4552,Washington,DC,USA,2024-10-15
CUST-0534,Michael,Thompson,michael.thompson16@example.com,(288) 819-3128,Fort Worth,TX,USA,2024-11-03
CUST-0535,Elizabeth,Lewis,elizabeth.lewis83@example.com,(779) 389-2816,Nashville,TN,USA,2023-07-08
CUST-0536,Thomas,Martinez,thomas.martinez60@example.com,(876) 277-8429,Dallas,TX,USA,2025-02-26
CUST-0537,Anthony,Thompson,anthony.thompson86@example.com,(988) 988-6298,Dallas,TX,USA,2023-06-15
CUST-0538,Elizabeth,Williams,elizabeth.williams36@example.com,(995) 263-7271,Fort Worth,TX,USA,2023-12-07
CUST-0539,John,Rodriguez,john.rodriguez34@example.com,(382) 651-2137,San Francisco,CA,USA,2025-09-29
CUST-0540,Karen,Miller,karen.miller79@example.com,(602) 382-9061,Houston,TX,USA,2023-05-28
CUST-0541,Paul,Harris,paul.harris56@example.com,(423) 828-2740,Charlotte,NC,USA,2025-01-02
CUST-0542,Thomas,Brown,thomas.brown5@example.com,(274) 272-5105,Oklahoma City,OK,USA,2024-04-01
CUST-0543,James,Lewis,james.lewis64@example.com,(352) 868-1014,Los Angeles,CA,USA,2024-11-11
CUST-0544,Matthew,Rodriguez,matthew.rodriguez20@example.com,(916) 537-7411,Denver,CO,USA,2023-01-04
CUST-0545,Steven,Thompson,steven.thompson99@example.com,(702) 689-8144,Fort Worth,TX,USA,2025-05-14
CUST-0546,Linda,Harris,linda.harris9@example.com,(753) 431-1054,Fort Worth,TX,USA,2025-09-04
CUST-0547,Jennifer,Clark,jennifer.clark62@example.com,(324) 780-9770,Jacksonville,FL,USA,2023-12-08
CUST-0548,Patricia,Martinez,patricia.martinez52@example.com,(256) 847-2485,Jacksonville,FL,USA,2024-07-01
CUST-0549,Jessica,Hernandez,jessica.hernandez11@example.com,(670) 978-5750,Boston,MA,USA,2023-07-27
CUST-0550,David,Moore,david.moore6@example.com,(593) 876-4129,San Jose,CA,USA,2024-12-13
CUST-0551,Matthew,Lewis,matthew.lewis14@example.com,(845) 905-6886,San Francisco,CA,USA,2023-03-28
CUST-0552,Sarah,Lee,sarah.lee57@example.com,(952) 394-3292,Los Angeles,CA,USA,2023-07-17
CUST-0553,James,White,james.white76@example.com,(444) 700-7369,Chicago,IL,USA,2025-03-22
CUST-0554,Paul,Lee,paul.lee40@example.com,(711) 746-8361,New York,NY,USA,2023-02-07
CUST-0555,Christopher,Johnson,christopher.johnson44@example.com,(938) 243-7643,Houston,TX,USA,2023-08-05
CUST-0556,Barbara,Lee,barbara.lee86@example.com,(735) 669-9791,Phoenix,AZ,USA,2025-01-28
CUST-0557,Andrew,Davis,andrew.davis10@example.com,(237) 953-3319,San Francisco,CA,USA,2024-10-31
CUST-0558,James,Thomas,james.thomas80@example.com,(246) 448-3138,New York,NY,USA,2023-06-26
CUST-0559,Mary,Johnson,mary.johnson40@example.com,(299) 667-3796,Denver,CO,USA,2023-03-07
CUST-0560,Susan,Clark,susan.clark14@example.com,(316) 709-4613,Chicago,IL,USA,2025-04-03
CUST-0561,Richard,Wilson,richard.wilson44@example.com,(955) 894-7586,Austin,TX,USA,2023-05-04
CUST-0562,Patricia,Jackson,patricia.jackson70@example.com,(340) 529-4493,Oklahoma City,OK,USA,2023-02-16
CUST-0563,Andrew,Garcia,andrew.garcia43@example.com,(264) 323-5487,Phoenix,AZ,USA,2025-02-14
CUST-0564,Anthony,Garcia,anthony.garcia90@example.com,(578) 766-3703,Charlotte,NC,USA,2023-09-07
CUST-0565,Karen,Jackson,karen.jackson6@example.com,(336) 302-7162,Oklahoma City,OK,USA,2023-06-11
CUST-0566,James,Lewis,james.lewis63@example.com,(282) 206-1118,Philadelphia,PA,USA,2025-08-06
CUST-0567,Robert,Thompson,robert.thompson84@example.com,(807) 490-7819,Nashville,TN,USA,2025-04-06
CUST-0568,Barbara,Harris,barbara.harris61@example.com,(908) 329-4377,Phoenix,AZ,USA,2024-10-17
CUST-0569,Thomas,Taylor,thomas.taylor58@example.com,(621) 444-3859,Washington,DC,USA,2024-12-09
CUST-0570,John,Martin,john.martin24@example.com,(934) 711-2442,Boston,MA,USA,2025-04-26
CUST-0571,Barbara,Martinez,barbara.martinez45@example.com,(628) 204-4860,San Antonio,TX,USA,2023-05-01
CUST-0572,Steven,Brown,steven.brown80@example.com,(570) 979-9842,Indianapolis,IN,USA,2023-08-13
CUST-0573,Mark,Harris,mark.harris81@example.com,(875) 413-5528,Los Angeles,CA,USA,2023-07-18
CUST-0574,Michael,Sanchez,michael.sanchez20@example.com,(901) 685-9151,Philadelphia,PA,USA,2023-06-13
CUST-0575,Patricia,Johnson,patricia.johnson7@example.com,(860) 572-5670,San Antonio,TX,USA,2024-03-21
CUST-0576,Thomas,Hernandez,thomas.hernandez79@example.com,(976) 664-1709,Houston,TX,USA,2025-01-28
CUST-0577,John,Moore,john.moore23@example.com,(361) 229-8947,Indianapolis,IN,USA,2023-04-29
CUST-0578,Robert,Lewis,robert.lewis31@example.com,(938) 655-6340,Columbus,OH,USA,2023-07-23
CUST-0579,Linda,Perez,linda.perez42@example.com,(435) 997-2804,Austin,TX,USA,2023-08-22
CUST-0580,Michael,Davis,michael.davis95@example.com,(622) 404-7152,San Diego,CA,USA,2023-03-17
CUST-0581,Donald,Jackson,donald.jackson63@example.com,(255) 646-3374,San Antonio,TX,USA,2025-08-08
CUST-0582,Joshua,Anderson,joshua.anderson23@example.com,(596) 582-3234,Charlotte,NC,USA,2025-01-07
CUST-0583,Richard,Lee,richard.lee46@example.com,(476) 407-6503,Phoenix,AZ,USA,2023-02-02
CUST-0584,Jennifer,Jackson,jennifer.jackson8@example.com,(487) 339-2820,Charlotte,NC,USA,2024-04-14
CUST-0585,Anthony,Garcia,anthony.garcia98@example.com,(551) 425-5835,Washington,DC,USA,2023-06-10
CUST-0586,Barbara,Sanchez,barbara.sanchez82@example.com,(826) 374-4763,Chicago,IL,USA,2024-02-26
CUST-0587,Jessica,Taylor,jessica.taylor63@example.com,(421) 805-8757,Charlotte,NC,USA,2023-10-13
CUST-0588,James,White,james.white55@example.com,(953) 452-5060,Austin,TX,USA,2024-03-20
CUST-0589,Andrew,Davis,andrew.davis76@example.com,(352) 787-1083,Columbus,OH,USA,2025-09-30
CUST-0590,John,Johnson,john.johnson61@example.com,(951) 987-9261,Los Angeles,CA,USA,2024-03-11
CUST-0591,Steven,Gonzalez,steven.gonzalez62@example.com,(913) 300-8412,San Francisco,CA,USA,2023-09-04
CUST-0592,Robert,Moore,robert.moore97@example.com,(212) 909-7662,San Antonio,TX,USA,2023-05-16
CUST-0593,Daniel,Martinez,daniel.martinez31@example.com,(863) 292-1260,San Francisco,CA,USA,2024-11-16
CUST-0594,Charles,Garcia,charles.garcia91@example.com,(670) 784-1399,Charlotte,NC,USA,2024-04-19
CUST-0595,Elizabeth,Jones,elizabeth.jones91@example.com,(615) 389-7068,Boston,MA,USA,2024-04-20
CUST-0596,Jennifer,Lee,jennifer.lee1@example.com,(842) 272-7305,Nashville,TN,USA,2023-12-07
CUST-0597,Steven,Johnson,steven.johnson38@example.com,(636) 970-5420,Nashville,TN,USA,2025-08-26
CUST-0598,Joshua,Moore,joshua.moore74@example.com,(412) 901-2326,Washington,DC,USA,2025-06-20
CUST-0599,Christopher,White,christopher.white8@example.com,(727) 890-6963,Los Angeles,CA,USA,2023-04-24
CUST-0600,Matthew,Lopez,matthew.lopez60@example.com,(833) 241-6989,Jacksonville,FL,USA,2023-06-29
CUST-0601,Mary,Moore,mary.moore91@example.com,(268) 774-4354,Phoenix,AZ,USA,2025-10-01
CUST-0602,Christopher,Davis,christopher.davis70@example.com,(316) 864-8839,Detroit,MI,USA,2025-08-19
CUST-0603,Elizabeth,Jackson,elizabeth.jackson90@example.com,(414) 971-4693,Austin,TX,USA,2023-12-28
CUST-0604,Sarah,Rodriguez,sarah.rodriguez65@example.com,(896) 633-5540,Los Angeles,CA,USA,2023-03-06
CUST-0605,Daniel,Lopez,daniel.lopez58@example.com,(697) 713-9629,Houston,TX,USA,2024-04-26
CUST-0606,Jennifer,Moore,jennifer.moore87@example.com,(745) 499-8405,Washington,DC,USA,2024-01-12
CUST-0607,Barbara,Perez,barbara.perez89@example.com,(267) 392-8501,Chicago,IL,USA,2023-03-24
CUST-0608,Matthew,Lewis,matthew.lewis23@example.com,(495) 278-2791,Philadelphia,PA,USA,2023-10-10
CUST-0609,Michael,Thompson,michael.thompson19@example.com,(708) 354-4346,Indianapolis,IN,USA,2025-09-01
CUST-0610,Mary,Smith,mary.smith38@example.com,(626) 898-9870,Phoenix,AZ,USA,2024-04-30
CUST-0611,Daniel,Wilson,daniel.wilson57@example.com,(955) 860-1351,San Jose,CA,USA,2023-07-13
CUST-0612,Robert,Smith,robert.smith30@example.com,(732) 860-6503,Columbus,OH,USA,2024-08-15
CUST-0613,Christopher,Lee,christopher.lee83@example.com,(534) 697-9686,Seattle,WA,USA,2024-03-31
CUST-0614,Mark,Martinez,mark.martinez73@example.com,(335) 513-3813,Dallas,TX,USA,2023-08-21
CUST-0615,Donald,Lopez,donald.lopez37@example.com,(988) 248-3430,Jacksonville,FL,USA,2023-10-19
CUST-0616,Mark,Garcia,mark.garcia80@example.com,(364) 928-9770,San Jose,CA,USA,2023-07-06
CUST-0617,David,Clark,david.clark91@example.com,(909) 882-3514,Philadelphia,PA,USA,2023-09-01
CUST-0618,Michael,Johnson,michael.johnson41@example.com,(788) 329-8223,Dallas,TX,USA,2024-01-14
CUST-0619,David,Miller,david.miller72@example.com,(924) 235-6192,Jacksonville,FL,USA,2023-06-01
CUST-0620,Daniel,Anderson,daniel.anderson70@example.com,(366) 746-5940,Houston,TX,USA,2025-07-31
CUST-0621,James,Gonzalez,james.gonzalez64@example.com,(986) 348-8504,Austin,TX,USA,2023-06-09
CUST-0622,James,White,james.white70@example.com,(719) 539-5842,San Francisco,CA,USA,2025-07-06
CUST-0623,Charles,Harris,charles.harris74@example.com,(882) 350-8243,Austin,TX,USA,2024-12-06
CUST-0624,Michael,White,michael.white62@example.com,(241) 342-2914,San Jose,CA,USA,2023-01-26
CUST-0625,Matthew,Martin,matthew.martin29@example.com,(656) 565-2515,Austin,TX,USA,2023-02-26
CUST-0626,Joshua,Lee,joshua.lee25@example.com,(797) 739-4639,Oklahoma City,OK,USA,2023-10-12
CUST-0627,Richard,Smith,richard.smith11@example.com,(751) 656-2431,Indianapolis,IN,USA,2024-02-08
CUST-0628,Richard,Thomas,richard.thomas41@example.com,(817) 819-9381,Los Angeles,CA,USA,2025-07-19
CUST-0629,Patricia,Lopez,patricia.lopez51@example.com,(351) 933-8006,Jacksonville,FL,USA,2024-01-31
CUST-0630,Daniel,Smith,daniel.smith37@example.com,(553) 559-6047,Charlotte,NC,USA,2025-06-14
CUST-0631,Paul,Williams,paul.williams28@example.com,(945) 654-7809,Charlotte,NC,USA,2023-10-23
CUST-0632,David,Sanchez,david.sanchez94@example.com,(634) 946-7786,Phoenix,AZ,USA,2025-05-05
CUST-0633,Andrew,Martin,andrew.martin12@example.com,(347) 412-5968,San Francisco,CA,USA,2025-10-09
CUST-0634,Jessica,Taylor,jessica.taylor43@example.com,(267) 804-7156,Chicago,IL,USA,2023-01-07
CUST-0635,Anthony,Lee,anthony.lee35@example.com,(624) 379-8571,Nashville,TN,USA,2024-08-04
CUST-0636,Elizabeth,Jones,elizabeth.jones26@example.com,(390) 590-5742,Seattle,WA,USA,2024-05-17
CUST-0637,John,Clark,john.clark39@example.com,(799) 511-9095,Seattle,WA,USA,2025-01-27
CUST-0638,Mark,Davis,mark.davis4@example.com,(202) 357-5303,San Jose,CA,USA,2025-09-05
CUST-0639,Mary,Clark,mary.clark82@example.com,(683) 327-5713,Columbus,OH,USA,2023-07-03
CUST-0640,Donald,Thompson,donald.thompson83@example.com,(450) 229-2955,Oklahoma City,OK,USA,2023-10-11
CUST-0641,Donald,Williams,donald.williams77@example.com,(963) 570-8872,Denver,CO,USA,2024-03-22
CUST-0642,Jessica,Rodriguez,jessica.rodriguez81@example.com,(902) 687-2959,Jacksonville,FL,USA,2024-06-08
CUST-0643,Linda,Jackson,linda.jackson3@example.com,(465) 366-1958,Phoenix,AZ,USA,2023-11-24
CUST-0644,Mark,Lewis,mark.lewis89@example.com,(338) 565-3675,Los Angeles,CA,USA,2023-10-07
CUST-0645,Daniel,Wilson,daniel.wilson82@example.com,(564) 249-5749,San Jose,CA,USA,2024-06-26
CUST-0646,Mary,Williams,mary.williams66@example.com,(398) 984-4002,Oklahoma City,OK,USA,2023-04-07
CUST-0647,Joshua,Harris,joshua.harris22@example.com,(756) 530-6180,El Paso,TX,USA,2025-03-30
CUST-0648,Charles,Rodriguez,charles.rodriguez88@example.com,(914) 904-6939,Houston,TX,USA,2024-07-01
CUST-0649,Andrew,Lopez,andrew.lopez19@example.com,(213) 340-9489,San Jose,CA,USA,2024-01-17
CUST-0650,Elizabeth,Thomas,elizabeth.thomas53@example.com,(548) 366-2678,San Antonio,TX,USA,2023-06-08
CUST-0651,Steven,Davis,steven.davis25@example.com,(772) 828-9612,Seattle,WA,USA,2024-12-30
CUST-0652,Paul,Thompson,paul.thompson97@example.com,(316) 627-8544,Chicago,IL,USA,2023-04-30
CUST-0653,Susan,Jones,susan.jones3@example.com,(691) 556-6104,Nashville,TN,USA,2024-01-07
CUST-0654,William,Clark,william.clark57@example.com,(811) 735-6604,Philadelphia,PA,USA,2024-12-27
CUST-0655,Charles,Smith,charles.smith96@example.com,(321) 427-3108,Nashville,TN,USA,2023-05-26
CUST-0656,Jennifer,Davis,jennifer.davis40@example.com,(328) 414-3133,Chicago,IL,USA,2024-03-11
CUST-0657,Jennifer,Harris,jennifer.harris15@example.com,(279) 219-8934,Oklahoma City,OK,USA,2024-03-17
CUST-0658,John,Miller,john.miller14@example.com,(233) 875-9412,Denver,CO,USA,2023-03-02
CUST-0659,Donald,Brown,donald.brown33@example.com,(244) 267-5942,El Paso,TX,USA,2023-01-11
CUST-0660,Elizabeth,Brown,elizabeth.brown16@example.com,(816) 410-4277,Philadelphia,PA,USA,2024-11-17
CUST-0661,Daniel,Smith,daniel.smith12@example.com,(349) 964-5544,Denver,CO,USA,2023-12-23
CUST-0662,Daniel,Garcia,daniel.garcia65@example.com,(999) 946-4962,Indianapolis,IN,USA,2024-08-06
CUST-0663,Robert,Brown,robert.brown75@example.com,(981) 214-9664,San Antonio,TX,USA,2025-01-02
CUST-0664,Richard,Martinez,richard.martinez22@example.com,(972) 750-1070,Detroit,MI,USA,2023-04-12
CUST-0665,Karen,Miller,karen.miller65@example.com,(924) 686-7004,Nashville,TN,USA,2024-08-26
CUST-0666,David,Anderson,david.anderson87@example.com,(309) 385-6813,Fort Worth,TX,USA,2024-03-10
CUST-0667,Richard,Taylor,richard.taylor30@example.com,(617) 315-6149,Houston,TX,USA,2024-04-22
CUST-0668,Michael,Taylor,michael.taylor18@example.com,(707) 980-6918,Nashville,TN,USA,2023-10-23
CUST-0669,Paul,White,paul.white6@example.com,(284) 535-9088,Houston,TX,USA,2024-01-30
CUST-0670,Charles,Anderson,charles.anderson77@example.com,(953) 519-8273,San Diego,CA,USA,2024-07-21
CUST-0671,Anthony,Martinez,anthony.martinez55@example.com,(393) 271-8793,El Paso,TX,USA,2024-01-12
CUST-0672,David,Smith,david.smith87@example.com,(703) 888-2723,Fort Worth,TX,USA,2024-03-24
CUST-0673,Steven,Perez,steven.perez87@example.com,(287) 322-3348,Fort Worth,TX,USA,2024-02-15
CUST-0674,Jennifer,Jackson,jennifer.jackson14@example.com,(959) 372-2060,Jacksonville,FL,USA,2025-09-25
CUST-0675,Richard,Hernandez,richard.hernandez26@example.com,(809) 613-3011,San Diego,CA,USA,2025-05-08
CUST-0676,Anthony,White,anthony.white64@example.com,(485) 983-5472,Oklahoma City,OK,USA,2025-03-19
CUST-0677,Barbara,Lee,barbara.lee52@example.com,(564) 687-7626,San Francisco,CA,USA,2024-06-07
CUST-0678,Thomas,Jones,thomas.jones99@example.com,(665) 310-3001,Dallas,TX,USA,2024-05-16
CUST-0679,Donald,Davis,donald.davis81@example.com,(337) 230-2631,Detroit,MI,USA,2023-02-24
CUST-0680,Susan,Williams,susan.williams64@example.com,(894) 227-3934,Fort Worth,TX,USA,2024-09-11
CUST-0681,Patricia,Hernandez,patricia.hernandez20@example.com,(510) 836-2578,Oklahoma City,OK,USA,2023-03-20
CUST-0682,Patricia,Harris,patricia.harris67@example.com,(985) 704-8635,San Antonio,TX,USA,2023-10-28
CUST-0683,Patricia,Thomas,patricia.thomas63@example.com,(716) 467-9887,Austin,TX,USA,2025-04-08
CUST-0684,Jessica,Moore,jessica.moore70@example.com,(218) 982-1517,Columbus,OH,USA,2025-06-20
CUST-0685,Karen,Brown,karen.brown50@example.com,(660) 522-7165,Charlotte,NC,USA,2024-04-15
CUST-0686,John,Johnson,john.johnson23@example.com,(770) 875-5965,Nashville,TN,USA,2023-06-18
CUST-0687,Donald,Wilson,donald.wilson18@example.com,(519) 932-7374,San Francisco,CA,USA,2025-02-21
CUST-0688,Michael,Jackson,michael.jackson87@example.com,(702) 875-9837,Denver,CO,USA,2024-04-26
CUST-0689,Donald,Moore,donald.moore21@example.com,(718) 257-7412,Dallas,TX,USA,2024-05-21
CUST-0690,Andrew,Gonzalez,andrew.gonzalez79@example.com,(892) 561-5660,Austin,TX,USA,2023-03-04
CUST-0691,James,Jackson,james.jackson6@example.com,(331) 575-6715,Detroit,MI,USA,2024-08-20
CUST-0692,James,Harris,james.harris81@example.com,(549) 589-2594,Columbus,OH,USA,2023-12-20
CUST-0693,Daniel,Wilson,daniel.wilson45@example.com,(257) 877-5001,San Diego,CA,USA,2023-08-29
CUST-0694,Mary,Martinez,mary.martinez76@example.com,(286) 904-2073,San Jose,CA,USA,2023-04-28
CUST-0695,Christopher,Garcia,christopher.garcia3@example.com,(751) 533-1612,Charlotte,NC,USA,2024-11-04
CUST-0696,Jessica,Wilson,jessica.wilson73@example.com,(727) 631-5368,New York,NY,USA,2024-12-13
CUST-0697,Donald,Jackson,donald.jackson3@example.com,(524) 586-7394,Austin,TX,USA,2024-08-09
CUST-0698,Michael,Sanchez,michael.sanchez63@example.com,(302) 907-4373,Austin,TX,USA,2024-05-23
CUST-0699,Steven,Sanchez,steven.sanchez98@example.com,(883) 547-3730,Washington,DC,USA,2023-11-03
CUST-0700,Daniel,Wilson,daniel.wilson26@example.com,(708) 850-2234,Seattle,WA,USA,2023-08-08
CUST-0701,Charles,Rodriguez,charles.rodriguez7@example.com,(504) 787-7586,San Diego,CA,USA,2024-10-01
CUST-0702,Linda,Williams,linda.williams92@example.com,(792) 297-6518,Dallas,TX,USA,2023-03-10
CUST-0703,Andrew,Sanchez,andrew.sanchez68@example.com,(686) 637-4436,Jacksonville,FL,USA,2025-03-25
CUST-0704,Robert,Lee,robert.lee39@example.com,(716) 507-8092,El Paso,TX,USA,2024-07-06
CUST-0705,Christopher,Miller,christopher.miller54@example.com,(611) 457-9443,Charlotte,NC,USA,2024-11-18
CUST-0706,Elizabeth,Moore,elizabeth.moore24@example.com,(219) 842-9457,Philadelphia,PA,USA,2024-08-13
CUST-0707,Donald,Miller,donald.miller85@example.com,(960) 678-5389,Boston,MA,USA,2024-06-29
CUST-0708,Barbara,Martin,barbara.martin99@example.com,(644) 779-1981,Indianapolis,IN,USA,2023-07-25
CUST-0709,Daniel,Anderson,daniel.anderson19@example.com,(446) 354-5919,Columbus,OH,USA,2024-02-25
CUST-0710,Christopher,Ramirez,christopher.ramirez9@example.com,(849) 408-7757,Dallas,TX,USA,2025-04-23
CUST-0711,Charles,Lee,charles.lee21@example.com,(462) 903-4868,Fort Worth,TX,USA,2023-09-02
CUST-0712,Michael,Jones,michael.jones25@example.com,(228) 451-6087,Charlotte,NC,USA,2024-05-12
CUST-0713,Paul,Wilson,paul.wilson55@example.com,(862) 237-4309,Philadelphia,PA,USA,2023-10-07
CUST-0714,William,Smith,william.smith34@example.com,(484) 874-3883,Boston,MA,USA,2025-05-22
CUST-0715,John,White,john.white63@example.com,(220) 256-2375,Austin,TX,USA,2024-09-08
CUST-0716,Charles,Ramirez,charles.ramirez9@example.com,(616) 572-2479,Fort Worth,TX,USA,2025-08-23
CUST-0717,Susan,White,susan.white18@example.com,(441) 314-9196,Houston,TX,USA,2024-06-18
CUST-0718,Patricia,Clark,patricia.clark75@example.com,(993) 737-5125,San Francisco,CA,USA,2025-06-24
CUST-0719,Robert,Davis,robert.davis77@example.com,(325) 991-6134,Austin,TX,USA,2025-05-02
CUST-0720,Andrew,White,andrew.white50@example.com,(966) 961-4865,Columbus,OH,USA,2023-08-12
CUST-0721,William,Brown,william.brown23@example.com,(419) 481-8200,Columbus,OH,USA,2023-09-18
CUST-0722,Jessica,Jackson,jessica.jackson8@example.com,(702) 746-7139,Nashville,TN,USA,2025-08-29
CUST-0723,Michael,Hernandez,michael.hernandez70@example.com,(633) 686-5036,Dallas,TX,USA,2025-06-19
CUST-0724,Barbara,Jones,barbara.jones47@example.com,(686) 932-7025,San Jose,CA,USA,2023-01-22
CUST-0725,Mary,Lewis,mary.lewis78@example.com,(235) 957-1895,Nashville,TN,USA,2025-07-28
CUST-0726,Barbara,Perez,barbara.perez31@example.com,(459) 765-7302,San Jose,CA,USA,2024-10-16
CUST-0727,Jennifer,Lopez,jennifer.lopez88@example.com,(324) 747-4872,Charlotte,NC,USA,2024-02-02
CUST-0728,James,Gonzalez,james.gonzalez33@example.com,(508) 292-4857,San Jose,CA,USA,2023-08-04
CUST-0729,Jessica,Lewis,jessica.lewis21@example.com,(649) 846-6196,Oklahoma City,OK,USA,2024-10-21
CUST-0730,Anthony,Sanchez,anthony.sanchez5@example.com,(480) 282-9055,San Francisco,CA,USA,2025-01-24
CUST-0731,Anthony,Clark,anthony.clark43@example.com,(934) 632-2644,Philadelphia,PA,USA,2024-12-16
CUST-0732,Thomas,Taylor,thomas.taylor9@example.com,(560) 630-9973,Detroit,MI,USA,2023-12-01
CUST-0733,Mark,Thompson,mark.thompson4@example.com,(980) 253-4010,Boston,MA,USA,2024-03-30
CUST-0734,Barbara,Lee,barbara.lee18@example.com,(203) 610-4278,Boston,MA,USA,2023-11-09
CUST-0735,Christopher,Jackson,christopher.jackson11@example.com,(313) 361-5089,Indianapolis,IN,USA,2024-12-31
CUST-0736,Elizabeth,Clark,elizabeth.clark84@example.com,(981) 333-7722,Austin,TX,USA,2024-04-07
CUST-0737,Donald,Ramirez,donald.ramirez95@example.com,(336) 466-3842,El Paso,TX,USA,2024-08-30
CUST-0738,Susan,Hernandez,susan.hernandez37@example.com,(403) 286-7791,Jacksonville,FL,USA,2023-07-06
CUST-0739,Matthew,Lewis,matthew.lewis49@example.com,(784) 429-1339,New York,NY,USA,2025-08-03
CUST-0740,Paul,Lee,paul.lee79@example.com,(841) 434-2457,Charlotte,NC,USA,2023-07-23
CUST-0741,Thomas,Thompson,thomas.thompson22@example.com,(250) 610-8027,Washington,DC,USA,2023-09-24
CUST-0742,William,Williams,william.williams48@example.com,(374) 780-2922,New York,NY,USA,2025-01-05
CUST-0743,Steven,Wilson,steven.wilson99@example.com,(664) 889-9096,Houston,TX,USA,2023-08-18
CUST-0744,Jennifer,Miller,jennifer.miller25@example.com,(472) 494-9096,Fort Worth,TX,USA,2023-05-14
CUST-0745,Anthony,Ramirez,anthony.ramirez27@example.com,(814) 420-5636,Detroit,MI,USA,2024-11-24
CUST-0746,Richard,Wilson,richard.wilson24@example.com,(618) 349-1471,San Jose,CA,USA,2025-09-26
CUST-0747,Thomas,Davis,thomas.davis80@example.com,(661) 454-7056,Denver,CO,USA,2024-12-01
CUST-0748,Mary,Anderson,mary.anderson11@example.com,(210) 680-3182,Austin,TX,USA,2025-09-24
CUST-0749,Jennifer,Gonzalez,jennifer.gonzalez88@example.com,(417) 930-7283,Nashville,TN,USA,2024-03-09
CUST-0750,Linda,Martin,linda.martin33@example.com,(274) 297-1962,Los Angeles,CA,USA,2023-12-07
CUST-0751,Karen,Davis,karen.davis61@example.com,(562) 820-1745,New York,NY,USA,2023-09-17
CUST-0752,Steven,Martin,steven.martin49@example.com,(509) 604-7076,Phoenix,AZ,USA,2025-09-18
